ip,app,device,os,channel,click_time,attributed_time,is_attributed
48170,2,1,13,219,2017-11-08 15:52:31,,0
44772,12,1,20,259,2017-11-09 06:40:31,,0
71643,15,1,19,111,2017-11-07 15:43:17,,0
25071,3,1,40,489,2017-11-08 07:18:04,,0
104799,12,1,1,178,2017-11-09 11:36:16,,0
24980,2,1,41,122,2017-11-09 12:53:51,,0
53964,13,1,19,477,2017-11-07 14:19:08,,0
31723,18,1,16,107,2017-11-07 03:55:39,,0
135743,26,1,19,121,2017-11-08 08:25:19,,0
14926,27,1,13,122,2017-11-08 06:42:55,,0
119238,3,1,10,280,2017-11-09 00:33:03,,0
209663,15,1,41,315,2017-11-07 20:47:52,,0
73144,12,1,19,259,2017-11-08 12:53:51,,0
108816,18,1,26,107,2017-11-08 02:00:39,,0
72323,12,1,25,265,2017-11-08 22:29:07,,0
124911,12,2,13,245,2017-11-08 12:40:58,,0
105560,12,1,8,178,2017-11-09 14:48:04,,0
7047,15,1,11,386,2017-11-06 17:00:58,,0
3845,12,1,19,259,2017-11-09 11:17:16,,0
53294,3,1,13,205,2017-11-07 06:46:02,,0
92505,25,1,16,259,2017-11-08 18:41:56,,0
47264,15,1,22,379,2017-11-07 03:35:41,,0
92922,2,1,17,205,2017-11-09 07:10:24,,0
85550,14,1,10,379,2017-11-08 15:48:36,,0
16281,3,1,13,211,2017-11-09 07:47:25,,0
59997,18,1,6,107,2017-11-08 06:28:36,,0
130620,64,1,19,459,2017-11-07 03:21:33,,0
112441,6,1,40,459,2017-11-07 01:43:24,,0
119754,3,1,19,466,2017-11-08 05:29:36,,0
101810,15,1,19,315,2017-11-07 15:17:51,,0
107586,12,1,25,328,2017-11-06 21:23:37,,0
7645,13,1,22,477,2017-11-09 08:04:27,,0
53269,3,1,41,442,2017-11-09 01:54:19,,0
78796,15,1,19,480,2017-11-08 21:39:40,,0
15888,18,1,20,121,2017-11-07 10:05:10,,0
107571,12,1,19,178,2017-11-09 05:25:54,,0
2027,3,1,13,489,2017-11-09 09:47:00,,0
190773,14,1,16,123,2017-11-08 00:08:02,,0
31421,12,1,40,19,2017-11-08 06:33:13,,0
95421,11,1,13,487,2017-11-09 01:43:20,,0
124153,18,1,13,107,2017-11-08 12:38:01,,0
108942,9,1,11,232,2017-11-07 05:56:54,,0
112485,18,1,22,107,2017-11-08 10:04:04,,0
205644,9,1,13,134,2017-11-08 00:19:12,,0
81613,64,1,17,459,2017-11-07 03:57:15,,0
125571,11,1,19,481,2017-11-08 01:11:37,,0
152496,12,1,19,178,2017-11-07 13:42:55,,0
167887,12,1,20,245,2017-11-07 15:44:22,,0
106990,2,1,19,401,2017-11-07 07:36:21,,0
171274,3,1,13,115,2017-11-07 07:34:14,,0
86767,3,1,19,280,2017-11-07 02:10:31,,0
112302,1,1,19,17,2017-11-09 10:33:11,,0
48170,2,1,19,236,2017-11-09 08:03:04,,0
75023,12,1,41,245,2017-11-07 12:02:13,,0
63786,2,1,27,219,2017-11-07 11:21:02,,0
64322,15,1,19,245,2017-11-09 05:35:40,,0
125839,18,1,32,107,2017-11-07 01:58:29,,0
74062,12,1,19,105,2017-11-08 05:57:46,,0
4989,15,1,19,245,2017-11-07 00:57:42,,0
180891,3,1,35,280,2017-11-07 03:50:12,,0
37892,20,1,18,259,2017-11-07 15:50:16,,0
75504,9,1,18,334,2017-11-09 01:50:08,,0
59081,9,1,25,107,2017-11-09 00:27:17,,0
42849,15,1,13,111,2017-11-07 23:31:50,,0
198589,8,1,18,145,2017-11-06 20:50:48,,0
108341,2,2,18,205,2017-11-09 08:48:47,,0
4919,3,1,13,280,2017-11-07 04:28:09,,0
118315,9,1,18,127,2017-11-09 13:58:26,,0
64145,9,1,13,253,2017-11-09 09:34:19,,0
65785,14,1,30,463,2017-11-07 01:54:16,,0
269903,2,1,25,377,2017-11-08 07:58:11,,0
108150,2,1,22,237,2017-11-09 02:26:09,,0
68682,28,1,19,135,2017-11-08 20:52:43,,0
6375,22,1,41,116,2017-11-08 13:24:14,,0
16144,15,1,18,245,2017-11-08 06:22:24,,0
77048,8,2,9,259,2017-11-07 19:41:52,,0
209385,61,1,19,21,2017-11-07 05:12:45,,0
114694,3,1,19,379,2017-11-07 01:13:10,,0
5147,9,2,37,215,2017-11-08 15:05:11,,0
114314,26,1,37,121,2017-11-07 14:57:09,,0
84092,3,1,15,173,2017-11-08 09:58:26,,0
95178,12,1,13,245,2017-11-07 06:41:58,,0
91144,12,1,53,328,2017-11-07 05:38:43,,0
875,17,1,13,134,2017-11-07 06:57:40,,0
117269,18,1,18,107,2017-11-07 03:10:40,,0
178206,13,1,17,477,2017-11-07 00:44:37,,0
223976,2,1,19,212,2017-11-08 06:26:54,,0
111182,15,1,41,3,2017-11-07 05:44:58,,0
407,64,1,19,459,2017-11-07 12:41:15,,0
36213,3,1,19,402,2017-11-08 21:10:35,,0
109543,23,1,19,153,2017-11-09 07:44:20,,0
17845,2,1,13,477,2017-11-08 02:30:44,,0
92440,23,1,19,153,2017-11-09 01:54:19,,0
5729,23,1,13,153,2017-11-07 13:45:57,,0
353,1,1,9,134,2017-11-07 13:31:48,,0
72131,8,1,28,145,2017-11-09 09:30:29,,0
96021,3,1,13,280,2017-11-07 07:20:44,,0
124153,23,1,13,153,2017-11-08 14:39:29,,0
25248,2,1,19,236,2017-11-07 02:30:30,,0
8026,12,1,31,259,2017-11-07 04:30:59,,0
69399,3,1,13,115,2017-11-09 00:24:49,,0
52370,3,1,22,280,2017-11-08 08:44:52,,0
5348,9,1,17,445,2017-11-09 14:36:13,,0
77048,8,1,13,145,2017-11-09 12:14:08,,0
37350,12,1,19,178,2017-11-09 06:14:42,,0
114904,3,1,19,135,2017-11-08 13:02:59,,0
100375,1,1,19,134,2017-11-08 19:06:21,,0
40914,9,1,13,134,2017-11-07 23:26:01,,0
191880,12,1,19,178,2017-11-08 02:45:24,,0
169280,3,1,25,280,2017-11-08 09:29:33,,0
69667,1,1,17,134,2017-11-07 03:54:38,,0
168129,18,1,19,134,2017-11-08 08:28:38,,0
36213,2,2,31,205,2017-11-07 13:21:54,,0
20556,3,1,13,280,2017-11-08 04:21:35,,0
249748,2,1,22,219,2017-11-08 04:59:36,,0
102307,9,1,13,445,2017-11-07 06:38:38,,0
147322,3,1,19,379,2017-11-07 11:30:59,,0
209663,2,1,19,205,2017-11-07 22:14:28,,0
90754,18,1,18,134,2017-11-08 09:11:42,,0
312939,14,1,19,401,2017-11-09 04:16:55,,0
108858,2,1,19,435,2017-11-08 03:27:27,,0
100800,26,1,10,266,2017-11-07 12:27:15,,0
77895,3,1,19,280,2017-11-08 01:35:14,,0
44725,12,1,13,245,2017-11-08 03:53:44,,0
79827,64,1,6,459,2017-11-06 17:09:37,,0
39453,9,1,8,127,2017-11-09 11:33:46,,0
99887,18,1,22,439,2017-11-07 02:44:35,,0
38695,12,1,19,340,2017-11-08 10:07:08,,0
57335,12,1,19,178,2017-11-08 01:41:16,,0
5619,2,1,18,469,2017-11-08 08:49:10,,0
81550,14,1,18,446,2017-11-09 07:38:36,,0
162620,15,1,19,153,2017-11-07 23:44:22,,0
109502,9,1,41,107,2017-11-09 13:15:40,,0
49487,26,1,13,266,2017-11-07 01:18:16,,0
27646,18,3032,607,107,2017-11-07 04:44:53,,0
8848,2,1,8,401,2017-11-08 08:59:13,,0
66573,15,1,9,315,2017-11-08 10:19:49,,0
52422,18,1,13,107,2017-11-08 11:17:18,,0
57479,2,1,13,237,2017-11-09 03:30:46,,0
83227,64,1,19,459,2017-11-07 01:28:47,,0
46109,18,1,40,107,2017-11-07 02:22:32,,0
27983,27,1,19,122,2017-11-07 06:40:00,,0
96139,3,1,13,417,2017-11-09 09:34:13,,0
96987,1,1,13,452,2017-11-07 03:39:54,,0
2358,3,1,17,480,2017-11-09 01:18:59,,0
118534,3,1,17,115,2017-11-07 06:24:53,,0
88128,3,1,17,280,2017-11-08 10:41:32,,0
79113,15,1,13,386,2017-11-09 04:32:22,,0
69013,22,1,6,116,2017-11-08 23:51:50,,0
75825,3,1,18,379,2017-11-09 15:54:15,,0
26814,28,1,15,135,2017-11-07 11:09:30,,0
79024,3,1,13,280,2017-11-08 06:40:32,,0
50284,2,1,13,469,2017-11-07 07:47:18,,0
118995,22,1,13,116,2017-11-08 03:14:05,,0
178084,2,1,16,477,2017-11-09 06:48:42,,0
69982,12,1,13,245,2017-11-06 17:39:11,,0
62879,28,1,18,135,2017-11-08 03:57:36,,0
71380,12,1,19,259,2017-11-09 09:30:23,,0
2805,151,0,59,347,2017-11-08 10:23:43,,0
218341,3,1,13,280,2017-11-08 01:16:10,,0
83714,2,1,27,237,2017-11-09 03:11:31,,0
43793,53,3032,607,347,2017-11-06 16:51:17,,0
68230,12,1,13,140,2017-11-07 20:46:13,,0
8352,12,1,25,19,2017-11-08 10:41:09,,0
114220,9,1,35,244,2017-11-08 01:50:49,,0
26259,12,1,37,328,2017-11-08 05:20:04,,0
103322,18,1,18,107,2017-11-09 13:25:27,,0
20193,12,1,36,259,2017-11-07 19:18:23,,0
88082,13,1,13,477,2017-11-06 17:38:00,,0
228517,17,1,19,280,2017-11-08 11:50:56,,0
77437,2,1,19,219,2017-11-07 22:27:30,,0
36183,18,1,13,134,2017-11-07 15:28:40,,0
59125,2,1,19,205,2017-11-07 15:41:17,,0
121942,14,1,19,489,2017-11-08 10:41:38,,0
107878,18,1,3,107,2017-11-08 03:47:10,,0
79881,11,1,19,173,2017-11-08 08:59:20,,0
114717,3,1,20,115,2017-11-09 01:05:44,,0
115744,15,1,13,245,2017-11-07 05:55:37,,0
27627,11,1,10,319,2017-11-09 15:47:13,,0
82268,9,1,19,466,2017-11-08 07:58:11,,0
18010,12,1,13,328,2017-11-09 03:42:49,,0
38653,9,1,13,215,2017-11-08 11:41:47,,0
39361,14,1,19,401,2017-11-09 10:26:00,,0
93063,6,1,19,125,2017-11-07 10:03:06,,0
9414,3,1,4,280,2017-11-08 02:59:51,,0
88580,9,1,19,107,2017-11-09 11:44:31,,0
78026,26,1,19,121,2017-11-08 08:14:56,,0
98158,26,1,19,121,2017-11-09 00:48:54,,0
70192,55,1,19,453,2017-11-08 04:45:43,,0
24980,15,1,13,245,2017-11-06 17:32:26,,0
104,3,1,19,280,2017-11-08 14:07:28,,0
56007,3,1,37,371,2017-11-09 13:16:03,,0
92575,25,1,19,259,2017-11-09 09:56:18,,0
79702,3,1,19,280,2017-11-08 14:38:23,,0
9925,18,3032,607,107,2017-11-06 23:59:45,,0
171453,12,1,19,178,2017-11-08 15:47:12,,0
85085,24,2,19,178,2017-11-08 16:43:58,,0
53616,18,1,15,107,2017-11-08 06:26:58,,0
5314,26,1,30,266,2017-11-09 11:37:18,,0
81896,11,1,19,469,2017-11-07 13:47:13,,0
190278,24,1,13,178,2017-11-09 03:06:56,,0
100409,18,1,53,121,2017-11-08 06:45:29,,0
30433,12,1,22,265,2017-11-09 02:24:24,,0
85625,11,1,26,481,2017-11-07 02:56:05,,0
123654,15,1,15,111,2017-11-08 03:55:38,,0
57301,18,1,15,121,2017-11-09 01:05:41,,0
222898,3,1,6,280,2017-11-08 23:00:05,,0
153007,9,1,17,215,2017-11-08 21:00:42,,0
7749,15,1,18,153,2017-11-08 09:38:58,,0
48170,2,1,13,237,2017-11-07 15:59:10,,0
12134,12,1,19,328,2017-11-08 00:52:51,,0
10428,12,1,22,265,2017-11-06 20:13:27,,0
81423,3,1,44,280,2017-11-08 02:26:53,,0
73516,15,1,19,153,2017-11-08 11:28:49,,0
127057,26,1,19,266,2017-11-08 09:04:17,,0
81097,14,1,19,208,2017-11-07 00:30:29,,0
186087,26,1,19,121,2017-11-07 01:21:25,,0
352115,8,1,32,145,2017-11-09 11:51:11,,0
40174,13,1,10,400,2017-11-09 12:54:26,,0
110176,3,1,13,280,2017-11-09 05:21:36,,0
52258,12,1,13,265,2017-11-08 02:02:01,,0
59595,18,1,13,134,2017-11-07 05:50:36,,0
104083,15,1,19,265,2017-11-08 23:18:20,,0
107513,2,2,5,237,2017-11-07 15:26:41,,0
32509,18,1,8,121,2017-11-07 14:19:38,,0
248492,9,1,19,258,2017-11-07 17:00:11,,0
18968,15,1,2,140,2017-11-07 05:05:35,,0
1673,3,1,6,280,2017-11-08 19:00:46,,0
111830,3,1,17,280,2017-11-08 16:06:17,,0
115092,20,1,13,478,2017-11-09 08:02:58,,0
103753,12,1,23,259,2017-11-09 11:24:41,,0
115621,14,1,10,442,2017-11-07 11:48:16,,0
22037,2,1,6,452,2017-11-08 04:02:12,,0
106241,3,1,13,280,2017-11-08 16:10:07,,0
14921,26,1,15,477,2017-11-09 03:16:46,,0
75374,23,1,1,153,2017-11-08 12:18:05,,0
106524,2,1,13,452,2017-11-08 12:59:39,,0
11209,3,1,22,379,2017-11-07 05:12:14,,0
21734,15,1,17,245,2017-11-08 13:24:21,,0
83429,1,1,6,178,2017-11-07 15:40:41,,0
54991,12,1,12,259,2017-11-07 14:05:22,,0
39756,2,1,25,205,2017-11-07 16:44:09,,0
158212,6,1,13,125,2017-11-07 10:47:02,,0
2761,3,1,18,280,2017-11-09 01:35:52,,0
111227,3,1,19,280,2017-11-07 09:18:04,,0
69767,11,1,19,122,2017-11-08 12:33:09,,0
72714,12,1,3,122,2017-11-09 03:27:06,,0
108689,3,1,16,280,2017-11-08 10:36:44,,0
71636,9,1,22,215,2017-11-09 10:21:22,,0
153744,18,1,13,107,2017-11-07 15:13:20,,0
163320,20,1,13,259,2017-11-07 12:24:42,,0
25169,3,1,19,379,2017-11-09 10:08:53,,0
39453,12,1,19,205,2017-11-09 04:50:35,,0
98497,2,1,18,212,2017-11-08 14:56:37,,0
337856,14,1,13,480,2017-11-09 07:07:39,,0
103351,2,1,20,377,2017-11-09 05:56:33,,0
85746,12,1,19,212,2017-11-08 02:59:30,,0
110940,1,1,19,118,2017-11-08 01:02:45,,0
148076,13,1,13,469,2017-11-08 15:55:07,,0
312727,8,1,13,145,2017-11-08 20:37:03,,0
34243,9,1,14,232,2017-11-08 15:31:58,,0
115235,18,1,19,376,2017-11-07 01:44:31,,0
58962,15,1,18,245,2017-11-08 11:05:49,,0
4683,2,1,16,236,2017-11-09 02:50:17,,0
74355,15,1,13,245,2017-11-08 17:37:23,,0
8536,12,1,6,178,2017-11-09 09:47:36,,0
204437,6,1,18,459,2017-11-07 06:24:12,,0
21654,48,1,19,213,2017-11-09 09:44:46,,0
97039,12,1,1,265,2017-11-09 08:48:09,,0
8297,3,1,19,402,2017-11-07 03:48:39,,0
53469,14,1,1,442,2017-11-09 06:47:41,,0
137052,12,1,19,265,2017-11-09 04:11:33,,0
50217,12,2,100,259,2017-11-08 13:49:17,,0
103411,3,1,19,137,2017-11-08 11:35:15,,0
26379,12,1,13,277,2017-11-07 00:38:34,,0
68986,1,2,9,125,2017-11-07 10:13:11,,0
125050,12,1,19,328,2017-11-09 04:25:15,,0
40567,9,1,13,107,2017-11-09 13:23:56,,0
69013,15,1,18,379,2017-11-09 12:53:20,,0
175964,9,1,12,489,2017-11-09 00:03:28,,0
70207,12,1,13,340,2017-11-08 15:33:22,,0
95697,3,1,13,115,2017-11-07 09:36:56,,0
124024,18,1,15,134,2017-11-09 13:06:55,,0
5314,9,1,17,232,2017-11-09 08:45:42,,0
102025,12,2,9,259,2017-11-08 11:32:43,,0
68381,9,1,8,445,2017-11-07 15:27:50,,0
40188,21,1,19,128,2017-11-08 09:44:22,,0
53960,2,2,13,205,2017-11-08 09:02:57,,0
17502,3,1,8,113,2017-11-08 10:02:45,,0
99754,2,1,13,477,2017-11-06 17:18:20,,0
8318,25,1,13,259,2017-11-07 00:21:45,,0
202564,3,1,19,280,2017-11-08 10:45:28,,0
176642,12,1,13,259,2017-11-07 08:28:32,,0
39428,64,1,19,459,2017-11-07 04:52:07,,0
123654,3,1,13,173,2017-11-07 10:55:59,,0
5147,12,1,12,265,2017-11-08 11:36:09,,0
24932,3,2,13,280,2017-11-08 04:31:51,,0
73516,3,2,1,280,2017-11-08 10:18:45,,0
139882,25,1,41,259,2017-11-07 00:37:55,,0
25737,3,1,20,402,2017-11-09 13:57:55,,0
73487,12,2,11,259,2017-11-07 00:09:27,,0
2095,2,1,14,469,2017-11-09 12:59:44,,0
84205,12,1,13,409,2017-11-07 04:39:39,,0
3307,12,1,14,265,2017-11-07 08:03:35,,0
103340,12,1,26,178,2017-11-07 13:10:21,,0
75644,15,1,13,386,2017-11-09 14:52:36,,0
318277,3,1,25,424,2017-11-09 03:50:36,,0
198784,5,1,13,377,2017-11-09 02:58:50,,0
24647,12,1,19,265,2017-11-07 21:20:30,,0
45745,12,1,13,140,2017-11-09 12:06:07,,0
7944,6,1,22,459,2017-11-08 07:36:36,,0
3850,12,1,20,245,2017-11-07 15:14:53,,0
120510,11,1,11,219,2017-11-07 01:28:14,,0
66552,13,1,16,477,2017-11-07 12:06:09,,0
93494,23,1,13,153,2017-11-07 12:32:54,,0
123917,12,1,10,328,2017-11-08 01:43:37,,0
111299,6,1,15,125,2017-11-07 05:37:11,,0
97773,3,2,9,137,2017-11-08 14:25:24,,0
54386,12,1,27,245,2017-11-07 14:12:50,,0
110405,8,1,17,140,2017-11-09 07:00:17,,0
115615,14,1,6,439,2017-11-09 06:20:42,,0
179026,12,1,13,340,2017-11-08 15:17:34,,0
119286,1,1,18,153,2017-11-09 03:44:55,,0
196980,15,1,13,111,2017-11-09 14:48:47,,0
5314,13,1,6,469,2017-11-09 12:20:43,,0
100212,8,1,18,145,2017-11-08 18:49:11,,0
49747,9,2,19,215,2017-11-09 13:34:41,,0
81572,208,1,13,330,2017-11-07 00:20:01,,0
104430,26,1,19,121,2017-11-08 09:37:09,,0
58420,12,1,37,140,2017-11-09 00:55:38,,0
176758,15,1,17,245,2017-11-06 17:04:07,,0
234162,18,1,19,121,2017-11-08 04:51:57,,0
28123,13,1,18,477,2017-11-07 07:22:10,,0
40995,18,1,22,107,2017-11-07 00:57:15,,0
1117,12,1,1,178,2017-11-08 10:19:02,,0
69605,3,1,13,280,2017-11-09 07:02:02,,0
101894,2,1,12,122,2017-11-06 23:48:53,,0
66131,8,1,13,145,2017-11-07 05:32:28,,0
44905,11,1,20,325,2017-11-06 23:38:23,,0
201008,26,1,10,121,2017-11-07 09:16:34,,0
83340,3,1,13,280,2017-11-07 09:09:03,,0
71575,12,1,13,328,2017-11-09 06:27:06,,0
146180,2,1,19,236,2017-11-09 14:00:49,,0
155067,9,1,19,134,2017-11-06 23:57:33,,0
139768,9,2,49,244,2017-11-08 01:33:00,,0
35647,15,1,19,245,2017-11-09 03:17:28,,0
75415,14,1,12,463,2017-11-08 00:06:54,,0
80388,18,1,17,107,2017-11-07 16:55:59,,0
53510,23,1,35,153,2017-11-06 23:07:11,,0
45088,3,1,10,173,2017-11-08 02:03:51,,0
105560,15,1,19,259,2017-11-06 22:02:21,,0
59397,28,1,3,135,2017-11-07 15:56:24,,0
76710,18,1,10,376,2017-11-08 10:15:13,,0
94385,12,1,10,245,2017-11-07 05:16:35,,0
29135,2,1,19,212,2017-11-08 03:11:28,,0
27429,3,1,37,379,2017-11-09 11:15:47,,0
104138,15,1,19,153,2017-11-07 02:39:37,,0
111493,15,1,19,245,2017-11-08 02:01:37,,0
81936,1,1,3,17,2017-11-09 07:35:11,,0
322320,7,2,19,101,2017-11-09 13:08:00,,0
81419,15,2,9,245,2017-11-08 02:16:04,,0
209386,25,1,13,259,2017-11-07 03:55:25,,0
125222,2,1,41,237,2017-11-07 09:20:35,,0
60308,15,1,13,245,2017-11-07 16:55:06,,0
44377,3,1,1,466,2017-11-08 16:18:57,,0
108070,18,1,19,107,2017-11-09 06:08:52,,0
30986,3,1,19,130,2017-11-09 09:03:53,,0
151026,24,1,18,105,2017-11-07 01:31:26,,0
111025,21,2,30,128,2017-11-08 11:41:00,,0
260485,2,1,6,477,2017-11-08 05:50:16,,0
262510,2,1,13,477,2017-11-08 17:06:42,,0
167867,3,1,22,135,2017-11-08 18:09:01,,0
115615,13,1,13,477,2017-11-07 07:57:16,,0
88281,3,1,35,442,2017-11-08 04:22:49,,0
22876,2,1,19,435,2017-11-09 04:09:38,,0
175946,12,1,19,265,2017-11-07 06:05:11,,0
70334,12,1,46,409,2017-11-09 15:57:25,,0
66476,12,1,3,245,2017-11-07 16:57:44,,0
42077,82,1,18,21,2017-11-08 04:28:19,,0
51510,2,1,20,401,2017-11-08 07:13:24,,0
107016,3,1,32,137,2017-11-09 08:43:14,,0
114561,9,1,43,234,2017-11-07 13:57:01,,0
108942,11,1,19,319,2017-11-08 11:39:05,,0
105855,2,2,49,364,2017-11-07 14:57:34,,0
102700,22,1,18,116,2017-11-08 00:16:11,,0
32665,2,1,17,122,2017-11-07 18:35:38,,0
198405,25,1,47,259,2017-11-07 11:08:16,,0
9964,3,1,8,280,2017-11-09 01:17:20,,0
98510,13,1,13,477,2017-11-08 05:10:54,,0
2095,9,1,17,334,2017-11-06 18:44:39,,0
50263,3,1,18,442,2017-11-09 00:08:32,,0
124414,3,1,19,280,2017-11-07 05:38:57,,0
312137,3,1,10,205,2017-11-09 12:08:19,,0
36934,12,1,20,245,2017-11-08 02:45:48,,0
172959,3,1,6,280,2017-11-07 07:34:00,,0
39517,3,1,18,130,2017-11-09 07:29:58,,0
67924,12,1,19,19,2017-11-08 04:48:03,,0
191600,3,1,22,280,2017-11-07 05:21:27,,0
70732,15,1,37,140,2017-11-09 08:19:17,,0
10923,2,1,19,435,2017-11-07 15:58:26,,0
63981,12,2,9,178,2017-11-09 09:28:10,,0
33532,13,1,1,477,2017-11-09 00:06:23,,0
40400,3,1,3,280,2017-11-07 08:17:25,,0
94283,12,1,19,245,2017-11-07 12:44:15,,0
126306,3,1,19,280,2017-11-08 02:18:57,,0
17149,11,1,19,319,2017-11-08 12:26:29,,0
198088,3,1,13,280,2017-11-08 13:32:22,,0
29573,12,1,18,259,2017-11-08 23:22:18,,0
71643,11,1,53,481,2017-11-08 13:25:55,,0
84859,3,1,19,452,2017-11-06 23:37:12,,0
345478,8,1,19,145,2017-11-09 04:32:58,,0
11174,18,1,20,439,2017-11-07 04:25:13,,0
97612,3,1,19,280,2017-11-07 08:50:12,,0
123788,3,1,13,480,2017-11-08 08:36:00,,0
27175,12,1,8,245,2017-11-08 14:56:08,,0
60752,3,1,28,280,2017-11-07 01:56:05,,0
33893,64,1,25,459,2017-11-06 20:11:03,,0
32455,12,1,13,245,2017-11-08 07:27:46,,0
109734,2,1,6,122,2017-11-07 14:51:27,,0
42726,3,1,19,137,2017-11-08 10:41:05,,0
111025,64,1,15,459,2017-11-07 01:42:38,,0
38673,21,1,37,128,2017-11-09 06:39:16,,0
5147,8,1,22,145,2017-11-08 14:35:33,,0
123635,18,1,13,107,2017-11-06 17:56:48,,0
97952,18,1,17,107,2017-11-09 13:03:13,,0
121728,15,1,47,278,2017-11-08 15:24:52,,0
147957,12,1,18,178,2017-11-07 17:23:08,,0
113293,14,1,19,379,2017-11-08 12:18:29,,0
68537,7,1,9,101,2017-11-07 06:07:50,,0
37774,9,2,17,234,2017-11-07 04:53:13,,0
90891,3,1,13,205,2017-11-07 13:14:54,,0
196298,3,1,19,115,2017-11-06 17:42:45,,0
270955,12,2,20,245,2017-11-08 14:32:09,,0
73487,3,2,18,153,2017-11-08 01:49:24,,0
100275,14,1,17,463,2017-11-08 00:05:28,,0
63267,15,1,18,265,2017-11-09 10:45:48,,0
31702,7,1,23,101,2017-11-09 07:36:39,,0
75700,3,1,25,489,2017-11-09 02:18:23,,0
157821,27,1,13,153,2017-11-07 15:31:12,,0
62129,9,1,13,234,2017-11-09 05:14:20,,0
49548,12,1,19,340,2017-11-09 03:01:56,,0
105560,26,1,19,266,2017-11-07 15:31:37,,0
50364,2,1,13,435,2017-11-07 23:59:34,,0
117553,23,1,13,153,2017-11-09 15:17:11,,0
66340,3,1,19,489,2017-11-09 07:45:26,,0
125593,9,1,19,134,2017-11-07 02:16:32,,0
19271,12,1,18,265,2017-11-07 05:05:49,,0
112350,1,1,47,377,2017-11-07 02:12:29,,0
88053,13,1,13,400,2017-11-09 09:49:56,,0
73487,9,1,13,134,2017-11-07 16:19:28,,0
52215,26,1,19,121,2017-11-06 22:36:06,,0
43793,9,1,18,445,2017-11-07 07:39:35,,0
64188,9,1,6,232,2017-11-08 01:07:12,,0
48996,12,1,22,328,2017-11-08 01:10:27,,0
19869,3,1,13,280,2017-11-06 16:01:43,,0
23907,3,1,4,135,2017-11-08 13:54:08,,0
944,8,1,13,145,2017-11-07 16:57:41,,0
106407,1,1,22,137,2017-11-09 06:17:18,,0
108984,3,1,13,280,2017-11-08 11:20:02,,0
1082,15,1,19,460,2017-11-08 03:00:03,,0
122361,55,2,13,453,2017-11-08 03:42:15,,0
184439,12,1,19,19,2017-11-07 09:19:12,,0
201239,3,1,13,280,2017-11-08 12:40:35,,0
41261,2,1,19,236,2017-11-08 11:57:13,,0
51651,12,1,6,245,2017-11-07 00:11:59,,0
48418,28,1,13,135,2017-11-09 14:51:27,,0
84896,12,1,18,277,2017-11-07 01:34:53,,0
23082,18,1,53,121,2017-11-09 11:48:42,,0
48164,32,1,22,376,2017-11-09 02:35:45,,0
99400,9,1,19,215,2017-11-08 17:23:31,,0
83695,12,1,30,265,2017-11-09 01:31:27,,0
113157,3,1,19,489,2017-11-07 02:36:54,,0
116909,3,1,19,317,2017-11-08 08:14:54,,0
24830,24,1,13,105,2017-11-07 10:46:20,,0
89572,12,1,15,265,2017-11-08 00:22:29,,0
113285,6,1,19,459,2017-11-08 07:33:31,,0
273350,2,1,22,469,2017-11-08 16:40:21,,0
256653,25,1,3,259,2017-11-08 10:44:01,,0
43057,15,1,30,245,2017-11-07 18:09:35,,0
350707,3,1,18,280,2017-11-08 22:22:15,,0
152714,9,1,16,253,2017-11-08 02:23:00,,0
124172,18,1,19,121,2017-11-09 06:04:02,,0
66793,12,1,19,178,2017-11-07 07:09:29,,0
14290,18,1,5,439,2017-11-07 23:38:17,,0
81959,18,1,19,134,2017-11-08 13:07:19,,0
182022,14,1,26,489,2017-11-06 23:20:15,,0
53128,18,3032,607,107,2017-11-06 23:20:04,,0
41576,8,1,53,259,2017-11-08 00:09:43,,0
176938,24,2,9,105,2017-11-06 20:54:53,,0
100245,8,1,19,145,2017-11-09 04:49:24,,0
97463,2,2,15,237,2017-11-09 15:04:55,,0
104548,12,1,13,140,2017-11-07 09:00:38,,0
107452,3,1,12,211,2017-11-09 07:08:00,,0
8615,15,1,13,130,2017-11-09 15:26:15,,0
31412,3,1,19,379,2017-11-07 06:08:24,,0
89757,20,1,3,259,2017-11-09 12:26:18,,0
34216,2,1,18,237,2017-11-08 01:47:28,,0
18967,12,1,1,178,2017-11-07 11:14:26,,0
182871,9,1,22,334,2017-11-09 14:28:13,,0
103049,15,1,13,245,2017-11-07 18:03:37,,0
109832,2,1,58,219,2017-11-09 05:49:35,,0
179267,3,1,18,280,2017-11-07 01:29:08,,0
246432,12,1,18,178,2017-11-08 11:12:58,,0
10159,9,1,19,466,2017-11-09 14:02:50,,0
6726,26,1,20,477,2017-11-09 15:54:01,,0
79146,3,1,8,280,2017-11-08 15:34:16,,0
140948,3,1,19,130,2017-11-07 03:40:26,,0
98033,2,1,19,477,2017-11-07 16:49:48,,0
189629,3,1,13,280,2017-11-07 02:06:53,,0
77792,3,1,13,130,2017-11-07 08:33:09,,0
44067,27,1,9,122,2017-11-07 13:34:09,,0
6505,27,1,18,153,2017-11-09 06:32:33,,0
109486,17,1,19,280,2017-11-07 06:14:55,,0
216783,15,1,13,3,2017-11-09 11:32:07,,0
101894,24,1,8,105,2017-11-07 11:06:04,,0
53454,15,2,19,245,2017-11-07 14:40:59,,0
116925,9,1,13,127,2017-11-09 00:09:39,,0
